"EntityId","EntityName","EntityType","Description","Active"
4868,"MASPTH NY 0393LO",2,"Inventory","Y"
5585,"MASPTH NY 0533LO",2,"Inventory","Y"
3420,"MCCOOK NE 0453LO",2,"Inventory","Y"
6527,"TORRANC NHV 18LO",2,"Inventory","Y"
4884,"TORRANCE IMP1588",2,"Inventory","N"
4463,"TORRANCE EXP1586",2,"Inventory","Y"
4173,"ELSEGUNDO EX1585",2,"Inventory","Y"
4174,"ELSEGU CA 3369LO",2,"Inventory","Y"
2922,"ELSEGUNDO IM1587",2,"Inventory","Y"
5547,"KNOXVL TN 1970LO",2,"Inventory","Y"
3822,"SPRNGF MO 7614LO",2,"Inventory","Y"
5560,"ORANGE CT 8070LO",2,"Inventory","Y"
3110,"NIANTC CT 7329LO",2,"Inventory","Y"
2986,"RICE TX 0985LO",2,"Inventory","Y"
4136,"WBRLTN IA 7254LO2",2,"Inventory","Y"
3408,"DURANG CO 1625LO",2,"Inventory","Y"
5362,"CANTON NY 5063LO",2,"Inventory","Y"
3819,"SSC NE 7007LO",2,"Inventory","Y"
4422,"SSC NE WY 7007FZ",2,"Inventory","Y"
6633,"NWCSTL DE PSTHRU",2,"Inventory","Y"
4864,"NWCSTL DE 0426LO",2,"Inventory","Y"
3298,"NWCSTL DE 3553LO",2,"Inventory","Y"
4568,"PT ALN LA 8802LO",2,"Inventory","Y"
3413,"DEWEY AZ 2861 LO",2,"Inventory","Y"
3012,"DEWEY AZ 1206 LO",2,"Inventory","Y"
3799,"DEWEY AZ 3903LO",2,"Inventory","Y"
4341,"WAKSHA WI 7449LO2",2,"Inventory","Y"
4748,"WAKSHA WI 7449LO1",2,"Inventory","Y"
4586,"SPLNFL NJ 3515LO",2,"Inventory","Y"
4063,"BREWTN AL 3002LO",2,"Inventory","Y"
2801,"FLRNCE AL 3036LO",2,"Inventory","Y"
3415,"FLGSTF AZ 1207SL",2,"Inventory","Y"
4944,"FLGSTF AZ2862ABO",2,"Inventory","Y"
4891,"AMARIL TX 8070LO",2,"Inventory","Y"
5343,"TRI ST BK 8657LO",2,"Inventory","Y"
3738,"ANAEXP CA 0384LO",2,"Inventory","Y"
5669,"ANHEIM CA 2460LO",2,"Inventory","Y"
4077,"ANAIMP CA 0385LO",2,"Inventory","Y"
5573,"MARNET WI 7439LO",2,"Inventory","Y"
4034,"DANIEL WV 7311LO",2,"Inventory","Y"
4700,"RB BRD FL 1610LO",2,"Inventory","Y"
3780,"RIV FL 1400LO",2,"Inventory","Y"
4138,"FT PRC FL 1595LO",2,"Inventory","Y"
2971,"RIVBCH FL 1705LO",2,"Inventory","Y"
4035,"EXP/MILITARY INV",2,"Inventory","Y"
5465,"RB CK FL 2991LO",2,"Inventory","Y"
3013,"KINMAN AZ 1228LO",2,"Inventory","Y"
2979,"BURRIS 9000 FRZ",2,"Inventory","Y"
5464,"CONC NC 9001LO",2,"Inventory","Y"
4106,"COND LB I/T 9000",2,"Inventory","Y"
2783,"HRSBRG NC 1847LO",2,"Inventory","Y"
3390,"RIVBCH FL 4294LO",2,"Inventory","Y"
3776,"BM PEMBROKE1594",2,"Inventory","Y"
5083,"FT LD BRD 1671LO",2,"Inventory","Y"
4695,"FT LD CK  1680LO",2,"Inventory","Y"
4495,"FTLAUD FL 1710LO",2,"Inventory","Y"
4705,"LAKLND FL 7061LO",2,"Inventory","Y"
3940,"LKLND FL 1699LO",2,"Inventory","Y"
5080,"LKLND FL 8000LO",2,"Inventory","Y"
3932,"KNGSPT TN 7626LO",2,"Inventory","Y"
6546,"MARSHALTON 7481",2,"Inventory","Y"
4421,"TUCSON AZ 1247LO",2,"Inventory","Y"
2997,"SIMPSN AZ 4570LO",2,"Inventory","Y"
4130,"FRD/BALT FREEZER",2,"Inventory","Y"
5340,"SPRNGF MO 1426LO",2,"Inventory","Y"
5317,"DUGLAS AZ 3901LO",2,"Inventory","Y"
2999,"DUGLAS AZ 1243LO",2,"Inventory","Y"
3434,"VENTUR CA 2668LO",2,"Inventory","Y"
3374,"FERGFL MN 1704LO",2,"Inventory","Y"
3347,"OSCEOL IA 1712LO1",2,"Inventory","Y"
3161,"ROME GA 5777LO",2,"Inventory","Y"
3279,"ROME  GA 5777LO",2,"Inventory","Y"
5637,"ROME GA  4674LO",2,"Inventory","Y"
5642,"LEVELL TX 0582LO",2,"Inventory","Y"
4047,"HRBNGR NC 1659LO",2,"Inventory","Y"
3843,"WTHRFD TX 6003LO",2,"Inventory","Y"
3043,"ALICE TX 7300LO",2,"Inventory","Y"
5226,"KENT WA 2211LO",2,"Inventory","Y"
2978,"KEN711 WA 2221LO",2,"Inventory","Y"
3400,"KENT WA 2214LO",2,"Inventory","Y"
4472,"HAHIRA GA 1738LO",2,"Inventory","Y"
5085,"VLDSTA GA 1631LO",2,"Inventory","Y"
4502,"TRVCTY MI 2713LO",2,"Inventory","Y"
3384,"COLPLC WA 3161LO",2,"Inventory","Y"
2994,"SILVTHN CO 220LO",2,"Inventory","Y"
6734,"BM BOGART 0059LO",2,"Inventory","Y"
6795,"BM BOGART 59LO",2,"Inventory","N"
3153,"BOGART GA 5773LO",2,"Inventory","Y"
5282,"ROSEVL MN 1141LO",2,"Inventory","Y"
2937,"ROSVL MN 1141FRZ",2,"Inventory","Y"
4530,"MNTROS CO 2355LO",2,"Inventory","Y"
3002,"MNTROS CO 2102LO",2,"Inventory","Y"
5339,"ALLNCE NE 7751LO",2,"Inventory","Y"
4915,"DALTON GA 1735LO",2,"Inventory","Y"
3154,"DALTON GA 5775LO",2,"Inventory","Y"
2983,"TXRKAN TX 0834LO",2,"Inventory","Y"
4937,"FLGSTF AZ3902IMP",2,"Inventory","Y"
5358,"STPHNV TX 8064LO",2,"Inventory","Y"
6854,"SAN JOS EXP LO",2,"Inventory","Y"
2939,"SANJOS CA 3737LO",2,"Inventory","Y"
3529,"FARFLD ME 7313LO",2,"Inventory","Y"
3560,"CLINT TN 1406LO",2,"Inventory","Y"
6786,"DTCAMZ ATLMI9899",2,"Inventory","Y"
2779,"ATLNTA GA 7061LO",2,"Inventory","Y"
4885,"ATL LB I/T 8100",2,"Inventory","Y"
5458,"ATLNTA GA 5778LO",2,"Inventory","N"
6543,"WLM EC ATLMI2572",2,"Inventory","Y"
2865,"RCHCUC CA 2103LO",2,"Inventory","Y"
4438,"TULHMA TN 7526LO",2,"Inventory","Y"
3157,"TULHMA TN 7529LO",2,"Inventory","Y"
5277,"TAMPA FL 1646LO",2,"Inventory","Y"
3750,"BWLGRN KY 7230LO",2,"Inventory","Y"
5280,"FRMGTN MO 7216LO",2,"Inventory","Y"
4081,"EBRNWK NJ 0364LO",2,"Inventory","Y"
4020,"EBRNWK NJ 8890LO",2,"Inventory","Y"
3166,"RCHLND MS 1950LO",2,"Inventory","Y"
4144,"WATAUG TX 0924LO",2,"Inventory","Y"
3028,"SOUTHLAND 8907LO",2,"Inventory","Y"
5457,"AUGSTA GA 4328LO",2,"Inventory","Y"
2958,"DUBSTL IA 1515FZ",2,"Inventory","Y"
4918,"DUBQUE IA 7210LO1",2,"Inventory","Y"
3767,"CDRPDS IA 7212LODUB",2,"Inventory","Y"
4500,"CEDRFL IA 7211LODUB",2,"Inventory","Y"
5259,"DUBQUE IA 1115FZ",2,"Inventory","Y"
4496,"DUBQUE IA 1515LO",2,"Inventory","Y"
4899,"DUBQUE IA 1115LO",2,"Inventory","Y"
3308,"DUBEST IA 1515FZ",2,"Inventory","Y"
3817,"ABERDN SD 1418LO",2,"Inventory","Y"
6653,"CHI 1 FZR 1426LO",2,"Inventory","Y"
6605,"WALWAL WA 0236LO",2,"Inventory","Y"
6607,"PASCO WA 0237LO",2,"Inventory","Y"
6742,"SAMS EC FTW7290",2,"Inventory","Y"
6630,"MADSON WI 1515FZ",2,"Inventory","Y"
6609,"MOSLAK WA 0238LO",2,"Inventory","Y"
6611,"E WNCH WA 0239LO",2,"Inventory","Y"
6613,"YAKIMA WA 0245LO",2,"Inventory","Y"
4942,"WILCOX AZ 2984LO",2,"Inventory","Y"
2784,"MOBILE AL 3011LO",2,"Inventory","Y"
6874,"MYINV-261-3",2,"Inventory","Y"
6849,"MY-LO-DE-1",2,"Inventory","Y"
6830,"MY-LOOO-2",2,"Inventory","Y"
6845,"MY-LO-AL3",2,"Inventory","Y"
6873,"MYINV-261-2",2,"Inventory","Y"
6848,"MY-LO-AL5",2,"Inventory","Y"
6846,"MY-LO-GR4",2,"Inventory","Y"
6847,"MY-LO-AL4",2,"Inventory","Y"
6829,"MY-LOOO-1",2,"Inventory","Y"
6876,"MYINV-261-3",2,"Inventory","Y"
6875,"MYINV-261-22",2,"Inventory","Y"
6877,"MYINV-261-4",2,"Inventory","Y"
6866,"MYINV-261-1",2,"Inventory","Y"
6603,"SPKNE WA 0235 LO",2,"Inventory","Y"
4935,"SALIDA CO 219LO",2,"Inventory","Y"
5310,"LS ANIM CO 206LO",2,"Inventory","Y"
6644,"BVT 2222 HCS SO",2,"Inventory","Y"
6622,"HOPWOOD PA 0112LO",2,"Inventory","Y"
4068,"HOPWOD PA 0805LO",2,"Inventory","Y"
6773,"OKAGN WA 0353 LO",2,"Inventory","Y"
6770,"OKANGN WA 0353 LO",2,"Inventory","N"
6771,"CLKSTN WA 0354 LO",2,"Inventory","N"
6809,"SAC DC INV 0484",2,"Inventory","Y"
3212,"SOBEND IN 1426LO1",2,"Inventory","Y"
5843,"ALBNY NY BD LATE",10,"Shipping Dock","Y"
5686,"ST CONS 92 SAYRE",10,"Shipping Dock","Y"
5727,"COMERCECTY CO SH",10,"Shipping Dock","Y"
5778,"SL KS CITY BGLS",10,"Shipping Dock","Y"
5804,"GRNWCH CT   LATE",10,"Shipping Dock","Y"
5849,"GRNWCH CT  EARLY",10,"Shipping Dock","Y"
5807,"ST CON LHV",10,"Shipping Dock","Y"
5730,"GASTONIA NC SH",10,"Shipping Dock","Y"
5760,"MADISON WI SH",10,"Shipping Dock","Y"
5784,"SACRAMENTO CA SH",10,"Shipping Dock","Y"
5852,"NORTHRN SALES SH",10,"Shipping Dock","Y"
5830,"ELKHART BB IN SH",10,"Shipping Dock","Y"
5765,"FORT WORTH TX SH",10,"Shipping Dock","Y"
5855,"ROCKWALL TX SH",10,"Shipping Dock","Y"
5835,"GR PRAIRIE TX SH",10,"Shipping Dock","Y"
5801,"CARLISLE PA LATE",10,"Shipping Dock","Y"
5749,"BELLEVUE NE SH",10,"Shipping Dock","Y"
5776,"OKLHM CITY OK SH",10,"Shipping Dock","Y"
5785,"BEAVERTON OR SH",10,"Shipping Dock","Y"
5790,"WILMSPORT   ERLY",10,"Shipping Dock","Y"
5791,"OLEAN       LATE",10,"Shipping Dock","Y"
5802,"TOPEKA KS SH",10,"Shipping Dock","Y"
5750,"ALBUQU NM SH IMP",10,"Shipping Dock","Y"
5823,"PHOENIX AZ SH",10,"Shipping Dock","Y"
5806,"ST CONS 4004 LHV",10,"Shipping Dock","Y"
5850,"ORANGEBURG SC SH",10,"Shipping Dock","Y"
5755,"DECATUR GA SH",10,"Shipping Dock","Y"
5713,"SANLUISOBS CA SH",10,"Shipping Dock","Y"
5695,"KENT WA SH",10,"Shipping Dock","Y"
5736,"SN ANTONIO TX SH",10,"Shipping Dock","Y"
5703,"SAYRE       ERLY",10,"Shipping Dock","Y"
5857,"LEHIGH VLY  LATE",10,"Shipping Dock","Y"
5744,"HAZLETON    ERLY",10,"Shipping Dock","Y"
5819,"SSC NE BULK SH",10,"Shipping Dock","Y"
5708,"ALBANY NY CAKE",10,"Shipping Dock","Y"
5709,"W HAZELTON PA SH",10,"Shipping Dock","Y"
5692,"GRNWCH CT THOMAS",10,"Shipping Dock","Y"
5753,"FREDRCK MD EARLY",10,"Shipping Dock","Y"
5808,"FREDRICK MD LATE",10,"Shipping Dock","Y"
5729,"LONDON KY SH",10,"Shipping Dock","Y"
5825,"ORLANDO FL SH",10,"Shipping Dock","Y"
5756,"MERIDIAN MS SH",10,"Shipping Dock","Y"
5815,"ELKHART W. IN SH",10,"Shipping Dock","Y"
5720,"NORTHUMBLND LATE",10,"Shipping Dock","Y"
5838,"OLEAN       ERLY",10,"Shipping Dock","Y"
5707,"ALBNY NY BD EARY",10,"Shipping Dock","Y"
5845,"ST CONS 99 MORAN2",10,"Shipping Dock","Y"
5690,"DENVER CO SH",10,"Shipping Dock","Y"
5805,"FREDRICK MD SEMA",10,"Shipping Dock","Y"
5754,"RIV BEACH FL SH",10,"Shipping Dock","Y"
5809,"HUNTINGTON WV SH",10,"Shipping Dock","Y"
5762,"ELKHART EM IN SH",10,"Shipping Dock","Y"
5697,"ROSEVIL MN P/SH",10,"Shipping Dock","Y"
5741,"NTHUMBLND   ERLY",10,"Shipping Dock","Y"
5719,"WILMSPORT   LATE",10,"Shipping Dock","Y"
5743,"SAYRE       LATE",10,"Shipping Dock","Y"
5794,"CENTRAL TERMINAL",10,"Shipping Dock","Y"
5689,"CARLISLE PA SH",10,"Shipping Dock","Y"
5779,"SALTLKECTY UT SH",10,"Shipping Dock","Y"
5810,"VALDESE NC SH",10,"Shipping Dock","Y"
5732,"ROSEVILLE MN SH",10,"Shipping Dock","Y"
5761,"FERGUS FLS MN SH",10,"Shipping Dock","Y"
5763,"MONTEBELLO CA SH",10,"Shipping Dock","Y"
5699,"ESCONDIDO CA SH",10,"Shipping Dock","Y"
5817,"FS LA-CROSSE SD",10,"Shipping Dock","Y"
5740,"MANNING OFFSET",10,"Shipping Dock","Y"
5772,"SO SX CITY NE SH",10,"Shipping Dock","Y"
5710,"BELLEV BGL NE SH",10,"Shipping Dock","Y"
5711,"GRNWCH CT  METRO",10,"Shipping Dock","Y"
5782,"OCONOMOWOC WI SH",10,"Shipping Dock","Y"
5735,"MISSOULA MT SH",10,"Shipping Dock","Y"
5828,"BEAVERTON OR BHC",10,"Shipping Dock","Y"
5829,"GRND RAPDS MI SH",10,"Shipping Dock","Y"
5737,"ARLINGTON TX SH",10,"Shipping Dock","Y"
5836,"READING     ERLY",10,"Shipping Dock","Y"
5742,"READING     LATE",10,"Shipping Dock","Y"
5792,"SOSANFRAN CA SH",10,"Shipping Dock","Y"
5793,"LEHIGH VLY  ERLY",10,"Shipping Dock","Y"
5775,"ALBUQUERQU NM SH",10,"Shipping Dock","Y"
5777,"BELLE KCDC NE SH",10,"Shipping Dock","Y"
5696,"KENT WA SH BHC",10,"Shipping Dock","Y"
5854,"DUBUQUE IA SH",10,"Shipping Dock","Y"
5788,"PLACENTIA CA SH",10,"Shipping Dock","Y"
5767,"HOUSTON TX SH",10,"Shipping Dock","Y"
5739,"GR MAIN",10,"Shipping Dock","Y"
5837,"AUBURN      LATE",10,"Shipping Dock","Y"
5789,"**NA HOUSTONTXOS",10,"Shipping Dock","N"
5704,"***NA HAZLETON    LATE",10,"Shipping Dock","N"
6861,"AK SHIPPING DOCK 1",10,"Shipping Dock","Y"
6895,"AK SD REG 4",10,"Shipping Dock","Y"
6894,"AK SD REG 3",10,"Shipping Dock","Y"
5841,"**NA CA/BS THRFT REDL",10,"Shipping Dock","N"
5769,"**NA BS NORTHLAKE",10,"Shipping Dock","N"
6834,"MY-SHHH-2",10,"Shipping Dock","Y"
6833,"MY-SHHH-1",10,"Shipping Dock","Y"
6841,"MY-AL-SH-1",10,"Shipping Dock","Y"
6842,"MY-AL-SH-2",10,"Shipping Dock","Y"
6843,"MY-GR-SH-1",10,"Shipping Dock","Y"
6850,"MY-SH-DE-1",10,"Shipping Dock","Y"
6545,"INVENTORY FS 7 DAY CLOSE",10,"Shipping Dock","Y"
6869,"MYSH-261",10,"Shipping Dock","Y"
5764,"**NA RCKWALTX OS",10,"Shipping Dock","N"
6724,"YORK PA I/O GRP",10,"Shipping Dock","Y"
6689,"MAYS LANDING GRP",10,"Shipping Dock","Y"
6681,"SYRACUSE GRP AL",10,"Shipping Dock","Y"
6687,"CONSHOCKN PA GRP",10,"Shipping Dock","Y"
6683,"LANCASTER NY GRP",10,"Shipping Dock","Y"
6706,"WINCHESTR VA GRP",10,"Shipping Dock","Y"
6709,"CUMBERLND MD GRP",10,"Shipping Dock","Y"
6711,"YORK PA RSR GRP",10,"Shipping Dock","Y"
6718,"NEW CSTLE DE GRP",10,"Shipping Dock","Y"
6721,"SALISBURY MD GRP",10,"Shipping Dock","Y"
6703,"SYRACUSE GRP GR",10,"Shipping Dock","Y"
5698,"**NA DUBQUE P/SH",10,"Shipping Dock","N"
6684,"DENVER CO GRP",10,"Shipping Dock","Y"
6844,"MY-GR-SH-2",10,"Shipping Dock","Y"
6690,"ELKRDGE MD GRP",10,"Shipping Dock","Y"
6701,"VESTAL NY GRP GR",10,"Shipping Dock","Y"
6704,"READING PA GRP",10,"Shipping Dock","Y"
6705,"LEETSDALE PA GRP",10,"Shipping Dock","Y"
6708,"HARRISBRG PA GRP",10,"Shipping Dock","Y"
6714,"FREDERICK MD GRP",10,"Shipping Dock","Y"
6716,"OAKS PA GRP",10,"Shipping Dock","Y"
6719,"WILMSPORT MD GRP",10,"Shipping Dock","Y"
6892,"AK SD REG 1",10,"Shipping Dock","Y"
5705,"PRICING DOCK #2",10,"Shipping Dock","Y"
5706,"EMPIRE  SBT XFER",10,"Shipping Dock","Y"
5721,"CAPITAL SBT XFER",10,"Shipping Dock","Y"
5722,"AUBURN      ERLY",10,"Shipping Dock","Y"
5723,"ST ALTOONA-JN/PY",10,"Shipping Dock","Y"
5724,"ELKHRT DEN EM SH",10,"Shipping Dock","Y"
5725,"PROSPECT DBL PK",10,"Shipping Dock","Y"
5745,"GR WSTN TRAY",10,"Shipping Dock","Y"
5746,"SBT METRO S/DOCK",10,"Shipping Dock","Y"
5768,"ALBANY NY FRESH",10,"Shipping Dock","Y"
5795,"ST CONS 99 MORAN1",10,"Shipping Dock","Y"
5797,"METRO DEPOTS",10,"Shipping Dock","Y"
5798,"THOMAS METRO",10,"Shipping Dock","Y"
5799,"ST CONS 93 NORRI",10,"Shipping Dock","Y"
5820,"FREDERICK -METRO",10,"Shipping Dock","Y"
5822,"NE THRIFT  A&K",10,"Shipping Dock","Y"
5839,"NE CARLISLE BULK",10,"Shipping Dock","Y"
5840,"HAG BUF KEY SHNE",10,"Shipping Dock","Y"
5842,"ST CONS 75 READI",10,"Shipping Dock","Y"
5858,"GREENWICH BULK",10,"Shipping Dock","Y"
5860,"ST CONS 305 PITS",10,"Shipping Dock","Y"
5726,"PACKER JTM",10,"Shipping Dock","N"
5771,"**NA KC NOFFST",10,"Shipping Dock","N"
5715,"BOISE ID SH",10,"Shipping Dock","Y"
6678,"OLEAN NY GRP",10,"Shipping Dock","Y"
6676,"OLEAN BKRY GRP",10,"Shipping Dock","Y"
6677,"OLEAN BK SDR GRP",10,"Shipping Dock","Y"
6679,"ELMIRA NY GRP",10,"Shipping Dock","Y"
6680,"VESTAL NY GRP AL",10,"Shipping Dock","Y"
6694,"BRICK NJ GRP",10,"Shipping Dock","Y"
6696,"GR DUPONT GRP",10,"Shipping Dock","Y"
6700,"ELMIRA NY GRP",10,"Shipping Dock","Y"
6715,"BRODHDVLE PA GRP",10,"Shipping Dock","Y"
6713,"ELKRIDGE MD GRP",10,"Shipping Dock","Y"
6722,"ALEXANDRI VA GRP",10,"Shipping Dock","Y"
6723,"HYWRD CA GRP ORD",10,"Shipping Dock","Y"
6685,"DENVER CO TX GRP",10,"Shipping Dock","Y"
5728,"**NA OKCNOFF SH",10,"Shipping Dock","N"
6686,"NEWCASTLE DE GRP",10,"Shipping Dock","Y"
6682,"JAMESTOWN NY GRP",10,"Shipping Dock","Y"
6691,"NANUET NY GRP",10,"Shipping Dock","Y"
6697,"MAYS LANDING GRP",10,"Shipping Dock","Y"
6698,"JAMESTOWN NY GRP",10,"Shipping Dock","Y"
6720,"BETHLEHEM PA GRP",10,"Shipping Dock","Y"
6702,"BELCMP RVRSD GRP",10,"Shipping Dock","Y"
6717,"BURLNGTN IBP GRP",10,"Shipping Dock","Y"
6851,"MY-DE-SH-22",10,"Shipping Dock","Y"
5751,"**NA GRD ILND SH",10,"Shipping Dock","N"
6592,"**NA",10,"Shipping Dock","N"
6710,"HOPWOOD PA GRP",10,"Shipping Dock","Y"
6675,"STEWARTS GRP",10,"Shipping Dock","Y"
6688,"BENSALEM PA GRP",10,"Shipping Dock","Y"
6693,"S PLANFLD NJ GRP",10,"Shipping Dock","Y"
6695,"DEER PARK NY GRP",10,"Shipping Dock","Y"
6707,"WILMSPORT PA GRP",10,"Shipping Dock","Y"
6878,"MYSH-261-2",10,"Shipping Dock","Y"
6879,"MYSH-261-3",10,"Shipping Dock","Y"
6880,"MYSH-261-4",10,"Shipping Dock","Y"
6893,"AK SD REG 2",10,"Shipping Dock","Y"
6053,"DMOINE IA 7215TH",8,"Outlet","N"
6537,"GERING NE 452TH",8,"Outlet","Y"
6009,"GORHAM ME 7315TH",8,"Outlet","Y"
6023,"CANTON NY 5063TH",8,"Outlet","Y"
6043,"GENEVA DP 5030TH",8,"Outlet","Y"
5970,"SOUTHGDEN UT TH",8,"Outlet","Y"
6002,"OREM UT TH",8,"Outlet","Y"
6184,"LITTLETON CO TH",7,"Return Location","Y"
6185,"KC BUR MO 1424TH",7,"Return Location","Y"
5871,"TOPEKA KS 360TH1",8,"Outlet","Y"
5891,"STJOHN VT 7306TH",8,"Outlet","Y"
5873,"WILSTN VT 7307TH",8,"Outlet","Y"
5874,"NATLBR MA 7311TH",8,"Outlet","Y"
5945,"LEWSTN ME 7315TH",8,"Outlet","Y"
6010,"HOKSET NH 7315TH",8,"Outlet","Y"
6011,"KEENE NH 7315TH",8,"Outlet","Y"
6186,"OAKS PA 7322TH",7,"Return Location","Y"
5948,"SL CULLMAN AL BK",8,"Outlet","Y"
5917,"SALEM OR TH",8,"Outlet","Y"
6289,"MASON CITY",7,"Return Location","Y"
5919,"LYNDHR OH 7438TH",8,"Outlet","Y"
5894,"LIVONI MI 7423TH",8,"Outlet","Y"
6334,"BEMDJI MN 2621TH",7,"Return Location","Y"
6057,"LCROSS WI 7992TH",8,"Outlet","Y"
6239,"LITCHFIELD SORT",7,"Return Location","Y"
6191,"RTNS BAKFD CA TH",7,"Return Location","Y"
5987,"GAYLRD MI 1426TH",8,"Outlet","Y"
6338,"NEWBRG NY 5010TH",7,"Return Location","Y"
6291,"PLSNVL NJ 7319TH",7,"Return Location","Y"
5988,"EXTON PA 3550TH",8,"Outlet","Y"
5926,"ALNTWN PA 3565TH",8,"Outlet","Y"
5882,"WALKER MI 1426TH",8,"Outlet","Y"
6292,"NIANTC CT 7329TH",7,"Return Location","Y"
6018,"HO EST TX 7258TH",8,"Outlet","Y"
6024,"KNGSTN NY 5013TH",8,"Outlet","Y"
5905,"MALONE NY 5062TH",8,"Outlet","Y"
5997,"RUTLND VT 5042TH",8,"Outlet","Y"
6044,"LNCSTR NY 6700TH",8,"Outlet","Y"
6386,"WDSIDE NY 3505TH",7,"Return Location","Y"
6000,"NEWCAS MD 3553TH",8,"Outlet","Y"
6006,"COSPG CO TH FLNT",8,"Outlet","Y"
6389,"OMAHA NE 445TH1",7,"Return Location","Y"
6030,"SPNFLD MA 7302TH",8,"Outlet","Y"
6008,"BARRE VT 7305TH",8,"Outlet","Y"
6031,"BANGOR ME 7315TH",8,"Outlet","Y"
5978,"CONCRD NH 7315TH",8,"Outlet","Y"
6052,"GASTONIA",8,"Outlet","Y"
6068,"SOSANFRAN CA TH",7,"Return Location","Y"
5951,"SACRAM CA TH GER",8,"Outlet","Y"
6056,"MONROE WI 7991TH",8,"Outlet","Y"
5898,"BAKERSFIEL CA TH",8,"Outlet","Y"
6340,"NWCSTL DE 7318TH",7,"Return Location","Y"
5996,"NELSTN NY 5002TH",8,"Outlet","Y"
5907,"VESTAL NY 5033TH",8,"Outlet","Y"
5862,"DELMAR NY 5001TH",8,"Outlet","Y"
6001,"LYNBRK NY 3505TH",8,"Outlet","Y"
5910,"STGEORGE UT TH",8,"Outlet","Y"
5972,"COMERCITY CO TH",8,"Outlet","Y"
5890,"AURORA CO TH",8,"Outlet","Y"
5977,"SALINA KS 370TH1",8,"Outlet","Y"
5942,"MILFRD MA 7308TH",8,"Outlet","Y"
5914,"ROCKLEDGE",8,"Outlet","Y"
5979,"DAYTONA",8,"Outlet","Y"
5980,"SUMMERFIELD",8,"Outlet","Y"
5915,"CDRPDS IA 1515TH",8,"Outlet","Y"
5920,"INDPLS IN 7426TH",8,"Outlet","Y"
6072,"LUBBCK TX 7259TH",7,"Return Location","Y"
6062,"AMARLO TX 7259TH",8,"Outlet","Y"
5959,"SUN CITY AZ TH",8,"Outlet","Y"
5900,"WAKSHA WI 7281TH",8,"Outlet","Y"
6063,"DAYTON OH 7442TH",8,"Outlet","Y"
5881,"ERIE PA   0040TH",8,"Outlet","Y"
5960,"JMSTWN NY 0031TH",8,"Outlet","Y"
5883,"ALTONA PA 0027TH",8,"Outlet","Y"
6244,"MWND 5101DISTRIC",7,"Return Location","Y"
5928,"CLMNTN NJ 3565TH",8,"Outlet","Y"
6128,"SEWICKLEY PA",7,"Return Location","Y"
5887,"QNSBRY NY 5003TH",8,"Outlet","Y"
6025,"FULLER NY 5001TH",8,"Outlet","Y"
6026,"DEPEW NY  6700TH",8,"Outlet","Y"
5864,"BRKLY2 NY 3505TH",8,"Outlet","Y"
6048,"COSPR CO TH CHEL",8,"Outlet","Y"
5909,"PUEBLO CO TH",8,"Outlet","Y"
6049,"AMERIC FRK UT TH",8,"Outlet","Y"
5940,"K CITY KS 1876TH",8,"Outlet","Y"
6067,"LNGISL NY 2220TH",7,"Return Location","Y"
5872,"CRMWEL GR 7300TH",8,"Outlet","Y"
6236,"MTLARL NJ 7320TH",7,"Return Location","Y"
6288,"MERCED CA TH",7,"Return Location","Y"
5916,"BEAVERTON OR TH",8,"Outlet","Y"
6069,"RTN LOC 5511 DST",7,"Return Location","Y"
5982,"MOLINE IL 7271TH",8,"Outlet","Y"
5878,"OCONWC WI 7449TH",8,"Outlet","Y"
6034,"JANSVL WI 7990TH",8,"Outlet","Y"
6290,"POS ROSEMEAD",7,"Return Location","Y"
6336,"POS ELSEGND(HAWT",7,"Return Location","Y"
6190,"WILMING SORT ST",7,"Return Location","Y"
6037,"YORK PA   0056TH",8,"Outlet","Y"
6195,"RTN LOC 2236 DIS",7,"Return Location","Y"
6217,"SANDY LAKE PA",7,"Return Location","Y"
5888,"NWPLTZ NY 5013TH",8,"Outlet","Y"
5906,"SARTGA NY 5003TH",8,"Outlet","Y"
5937,"WTRTWN NY 5061TH",8,"Outlet","Y"
6045,"MNEOLA NY 3500TH",8,"Outlet","Y"
6047,"TAYLORVIL UT TH",8,"Outlet","Y"
6003,"PHOENIX AZ TH DV",8,"Outlet","Y"
5939,"TUCSON AZ TH INA",8,"Outlet","Y"
5889,"DENVER CO TH EVN",8,"Outlet","Y"
5973,"SXC 44 IA 1723TH",8,"Outlet","Y"
6007,"GRDISL NE 456TH",8,"Outlet","Y"
5976,"NORFLK NE 450TH",8,"Outlet","Y"
6285,"DUPONT PA 2220TH",7,"Return Location","Y"
5912,"LBANON NH 7304TH",8,"Outlet","Y"
5944,"FARFLD ME 7315TH",8,"Outlet","Y"
6237,"ORANGE CT 7317TH",7,"Return Location","Y"
5913,"FERN PARK",8,"Outlet","Y"
6157,"RTN LOC",7,"Return Location","Y"
5876,"DUBQUE IA 1515TH",8,"Outlet","Y"
6032,"MODESTO CA TH",8,"Outlet","Y"
5953,"EVERETT WA TH",8,"Outlet","Y"
5983,"OAKLWN IL 7011TH",8,"Outlet","Y"
6054,"BSMRCK ND 2630TH",8,"Outlet","Y"
6058,"SCOFLD WI 7279TH",8,"Outlet","Y"
6188,"OSHKSH WI 7277TH",7,"Return Location","Y"
5925,"BAYCTY MI 1426TH",8,"Outlet","Y"
