"PROD_DTL_ID","COMMON_PRODUCT_NUM","PROD_DTL_NAME"
1076,"901001","BREAD UNKNOWN"
1077,"901002","BREAD UNKNOWN"
1081,"901006","BREAD SUMMARY"
1082,"901007","DELI SUMMARY"
1083,"901008","DELI SUMMARY"
1087,"901012","SRV DEKU SUMMARY"
1089,"901014","SL MINIHAM"
1092,"901017","MEM 6""STEAK 6P"
1093,"901018","CAKE PROD LOC 3"
1095,"901019","KRO XC MF HI"
1098,"901020","KRO SD MF"
1099,"901021","KRO WHE MF HIGH"
1100,"901022","KRO WHE MF HIGH"
1105,"901027","BOBOLI SML SAUCE"
1106,"901028","APPLE 4 PIE TBL TLK"
1110,"901032","WHITE PITA"
1111,"901033","WHEAT PITA"
1112,"901034","ONION PITA"
1117,"901039","WHITE SO"
1118,"901040","WHITE SO"
1119,"901041","WHITE SO"
1123,"901045","WHEAT BREAD SO"
1124,"901046","WHEAT BREAD SO"
1127,"901049","ENG MUFFIN 6'S SO"
1129,"901051","ENG MUFFIN 12'SSO"
1132,"901054","ENG MUFFIN 12'SSO"
1134,"901056","GU WHITE SANDWICH"
1135,"901057","GU WHITE SANDWICH"
1139,"901061","GU HAM 8"
1140,"901062","GU HAM 8"
1143,"901065","GU HOT 8"
1145,"901067","GU HOT 8"
1148,"901069","RICH SAND 12"
1149,"901070","RICH H.D.12"
1151,"005905","RICH WHITE 20 0Z"
1154,"005938","RICH H.D.8"
1156,"901073","LUCKY FR-GAR 6Z"
1158,"901075","LUCKY SEASON 6Z"
1159,"901076","TABASCO SAUCE"
1162,"901078","N-ACT TT APPLE 4"
1163,"901079","N-ACT TT APPLE 4"
1165,"901080","N-ACT TT BLUE 4P"
1166,"901081","N-ACT TT BLUE 4P"
1167,"002400","TBLT CHRY PIE SS 4Z"
1168,"901082","N-ACT TT CHER 4P"
1169,"002406","TBLT CHOCECLR PIE SS"
1170,"901083","N-ACT TT CH EL4P"
1171,"002396","TBLT LEMON PIE SS 4Z"
1172,"901084","LEMON 4 TABLE TALK"
1173,"901085","LEMON 4 TABLE TALK"
1174,"002402","TT PINEAPL PIE SS 4Z"
1176,"002394","TT PEACH PIE SS 4Z"
1177,"002403","TT PUMPKIN PIE SS 4Z"
1178,"901087","PUMPKIN PIE FOUR IN"
1179,"901088","PIE APPLE"
1180,"901089","PIE BLUEBERRY"
1181,"901090","PIE CHERRY"
1182,"901091","CHOC ECLAIR"
1183,"901092","PIE LEMON"
1184,"901093","PIE PINEAPPLE"
1185,"901094","PIE PUMPKIN"
1187,"901096","CASCADE JALAPENO"
1188,"901097","CASCADE SEA SALT"
1189,"901098","CASCADE PARMESAN"
1190,"901099","CASCADE STEAKS&ONION"
1191,"901100","CASCADE CONEY ISLAND"
1192,"901101","MCCREES PLN CRMPTS"
1193,"901102","MCCREES PLN CRMPTS"
1194,"901103","MCCREES CINN CRMPTS"
1196,"901105","FRT WRK APPLE RAZ"
1197,"901106","PEPSI CAN"
1198,"901107","FRUITWORK STRW MELON"
1199,"901108","PEPSI CAN DIET"
1200,"901109","MOUNTAIN DEW CAN"
1201,"901110","PEPSI COLA"
1203,"901112","MOUNTAIN DEW"
1205,"901114","MTN DEW CODE RED"
1206,"901115","PEPSI 2 LITER"
1209,"901118","SIERRA MIST"
1210,"901119","PEPSI WILD CHERRY"
1214,"901123","CRANBERRY COCKTAIL"
1215,"901124","FRAPPUCINO HAZELNUT"
1217,"901126","STRAWBERRY KIWI"
1221,"901130","FRAPPUCINO VANILLA"
1223,"901132","PEPSI VANILLA"
1226,"901135","PROD WARE 22OZ WHITE"
1227,"901136","DITALIANO LIGHT SD"
1232,"901140","N.Y. SEED RYE"
1233,"901141","COMET SAND 8'S"
1236,"901143","MERITA FRENCH BRD"
1238,"009851","TAYSTEE D'ITAL CRM15"
1239,"901145","PC CINN RAISIN 10102"
1242,"901148","0371 CTY COTT ONION"
1245,"000901","CAFESANTACLARACOFFEE"
1248,"901153","TANGERINE WATER"
1250,"000906","PEPSI"
1251,"901154","IND CINNAMON ROLL 12"
1254,"901157","OTIS SPUNK BCDANI 4P"
1256,"901159","OTIS SPUNK CINNRL 8P"
1257,"901160","OTIS SPUNK BKFSCL 8P"
1260,"901163","IND APPLE DANISH 18"
1263,"901166","GUMMI MINI BURGER"
1264,"901167","GUMMI MINI HOTDOG"
1267,"901170","PR SQUEEZD TANGERINE"
1269,"901172","PURE SQUZD LEMONADE"
1270,"901173","SUMMERTIME LIME"
1274,"901177","SUPER PROTEIN 2001"
1276,"901179","CMONSTER"
1278,"901181","FEMME VITALE"
1280,"901183","SUPERFOOD"
1283,"901186","VIVA LAS VEGGIES"
1284,"901187","ROOTY FRUITY"
1286,"901189","SERIOUS ENERGY"
1290,"901193","CAROT ORNG APL JUICE"
1292,"901195","NATURAL SPRING WATER"
1294,"901197","PEPP FARMS CRACKERS"
1295,"901198","PEPPFARMS CRKR COLOR"
502,"900472","FRITOLAY 1.29"
503,"900473","FRITOLAY 1.49"
504,"900474","FRITOLAY 1.69"
505,"900475","FRITOLAY 1.99"
506,"900476","FRITO LAY 2.49"
507,"900477","FRITO LAY 2.99"
509,"900479","HRK RYE TS 32 OZ"
510,"900480","HAM BUN 5 INCH"
511,"900481","HAM BUN 5 INCH"
512,"900482","NS CLSTR RL OC"
513,"900483","NS CLSTR RL OC"
514,"900484","HERB RL 6P"
515,"900485","HERB RL 6P"
516,"900486","PLN KSR 6PK WB"
518,"900488","PPY KAISER 6PK"
519,"900489","PPY KAISER 6PK"
520,"900490","CCRN CHDN RLWB"
521,"900491","CCRN CHDN RLWB"
522,"900492","PANINI RL WB"
523,"900493","PANINI RL WB"
524,"900494","BXTR BN 60"
525,"900495","BXTR BN 60"
527,"900497","STAR RL 12 P WB"
528,"900498","CORN RYE 3 #"
529,"900499","CORN RYE 3 #"
530,"900500","WHT DNR RL WB"
531,"900501","WHT DNR RL WB"
532,"900502","HEALTH NUT 2 PK"
534,"900504","STAR RL 6P WB"
536,"900506","B&S BAG 24 WB"
537,"900507","WHE HIRISE"
539,"900509","LYONS DLOAF"
540,"900510","LYONS DLOAF"
541,"900511","SPD"
543,"900513","BLK BD CRM"
545,"900515","CROUTON WHITE"
546,"900516","CROUTON WHITE"
548,"900518","SOUR CROUTON"
549,"900519","CHILIS WHI"
551,"900521","WHEAT BN 4.5"
554,"900524","HNY OAT RL"
556,"900526","THICK RAISIN"
560,"900530","CCRUNCH LF WB"
561,"900531","TH WHI 24Z"
562,"900532","TH WHI 24Z"
565,"900535","LYONS STKS"
566,"900536","LYONS STKS"
571,"900541","WHEAT PITA"
572,"900542","GLASSINE SR STK"
573,"900543","GLASSINE SR STK"
577,"900547","TEST BAKE 24 BRD"
578,"900548","LG WHE PITA"
579,"900549","LG WHE PITA"
583,"900553","STUB PMP"
586,"900556","SES TORP 6 P WB"
588,"900558","OC FR ROLL 106P"
589,"900559","BSQ WHE BRN"
592,"900562","WP WHEATBERRY"
595,"900565","WP WHEATBERRY"
597,"900567","WP WHEATBERRY"
598,"900568","JUST BORN CAN SM"
602,"006745","BJ S/TOP WHEAT 2PK"
603,"001202","BJ S/TOP WHITE 2PK"
607,"900575","PPY KSR 6PK WB"
608,"900576","CORKY 3 SD FNRL"
609,"900577","CORKY 3 SD FNRL"
614,"900582","DELI PROD LOC TWO"
615,"900583","CAKE PROD LOC THREE"
616,"900584","LENDERS PRODLOC FOUR"
620,"900587","JUST BORN CAN LG"
621,"900588","JUST BORN CAN LG"
624,"900591","JUST BORN CAN LG"
627,"900594","JUST BORN CAN LG"
628,"900595","JUST BORN CAN LG"
634,"900601","JUST BORN CAN LG"
638,"900605","JUST BORN CAN LG"
640,"900607","JUST BORN CAN LG"
643,"900610","JUST BORN CAN LG"
644,"900611","JUST BORN CAN LG"
646,"900613","JUST BORN CAN LG"
649,"900616","JUST BORN CAN LG"
652,"900619","JUST BORN CAN LG"
654,"900621","JUST BORN CAN LG"
655,"900622","JUST BORN CAN LG"
659,"900626","JUST BORN CAN LG"
660,"900627","JUST BORN CAN LG"
661,"900628","JUST BORN CAN LG"
1983,"001120","THIRTN BEAN SOUP MIX"
1984,"901852","BUCKWHEAT FLOUR"
1985,"901853","CORN FLOUR"
1986,"901854","CORNMEAL MEDIUM"
1987,"901855","CORNMEAL MEDIUM"
1988,"901856","YELLOW POPCORN"
1990,"901858","DARK RYE FLOUR"
1991,"901859","RED MILL SOY FLOUR"
1992,"901860","PASTA FLOUR"
1993,"001121","WHEAT BRAN"
1994,"901861","FLAX SEED MEAL"
1995,"901862","CORN MASA FLOUR"
1996,"901863","PEARL BARLEY"
1997,"901864","PEARL BARLEY"
1998,"901865","LONG BROWN RICE"
2000,"901867","WILD BROWN RICE"
2001,"901868","FLAX SEED MEAL"
2002,"901869","STEEL CUT OATS"
2003,"901870","WHI PASTRY FLOUR"
2004,"901871","FLAXSEED"
2005,"001123","SUNFLOWER SEEDS"
2006,"901872","APPLE GRANOLA"
2007,"901873","MUESLI OLD STYLE"
2008,"901874","OAT BRAN CEREAL"
2010,"001124","STGRD WW FLOUR"
2011,"901876","UNBL WHITE FLOUR"
2012,"001125","WW PASTRY FLOUR"
2013,"001126","MISC BOBOLI"
2014,"901877","SODO SL MFN 12 REG"
2015,"901878","LPT IT NATURAL LEMON"
2016,"901879","LPT IT SWEET NOLEMON"
2018,"901881","ANZIO PIZZA SHEL"
2019,"901882","CO MKT ITALIAN"
2021,"901883","COUNTY MKT. O.T."
2024,"006578","CMKT WHI HOT 8P 11Z"
2026,"901887","COUNTY MKT S/T WHI20"
2027,"901888","CO MKT SAND 12"
2028,"901889","FOODLAND ITALIAN PL"
2030,"901891","BREAD UNKNOWN"
2031,"901892","BREAD UNKNOWN"
2036,"901897","ALB WHEAT MUFF"
2037,"901898","ALB RAISN MUFF"
2038,"901899","CREME DE MENTHES"
2042,"901903","SHOPRITE ITAL CRT 6Z"
2043,"901904","SHOPRITE ITAL CRT 6Z"
2048,"901908","RIVERSIDE 20 OZ O.T."
2049,"901909","BILO WHITE 20 OZ SQ."
2050,"901910","BILO WHITE 20 OZ SQ."
2052,"901912","BI-LO ENG MUFF 6"
2055,"901915","BILO ITALIAN"
2056,"901916","RIVER S/TOP WHEAT"
2058,"901917","RIVERSIDE SAND DOZ"
2062,"901920","BILO SAND 8"
2064,"901922","RIVERSIDE SAND 8"
2067,"901925","0271 CTY COTT ONION"
2068,"901926","OUR BROWN N SERVE"
2070,"901927","CC ON/GARLIC CRT 6Z"
2073,"901930","CC CHE.GARLIC CRT 6Z"
2075,"008842","CC RANCH CRT 6Z"
2079,"901935","SEASCRTN48P"
2080,"901936","VEND ONION GARLIC"
1690,"901578","GS-MINI FUNYUNS"
1691,"901579","FRITOS HONEY BBQ"
1692,"901580","RG CHEDDAR CHEESE"
1693,"901581","RG HONEY MUSTARD"
1694,"901582","LAYS WOW REGULAR"
1695,"901583","LAYS WOW BBQ"
1697,"901585","RG BRAIDED HONEY WH"
1698,"901586","RG RUSH HON MUSTARD"
1699,"901587","RG RUSH RANCH"
1700,"901588","RG BUTTER CHECKERS"
1701,"901589","PARTY BOWL-SPCYQUESO"
1703,"901591","LAYS TOA CHICAGO"
1704,"901592","LAYS TOA MONTERAY PJ"
1706,"901594","MINI 3D RUFFLES CHD"
1709,"901597","GS-MINI DORITO C RAN"
1710,"901598","3D NACHO DORITOS"
1711,"901599","3D JAL CHD DORITOS"
1712,"901600","GS-MINI RG TINYTWIST"
1715,"901603","TRADITION CEREAL MIX"
1716,"901604","12SACK RG H/W BRAIDS"
1717,"901605","DORITOS COOL RANCH"
1720,"901608","DORITOS GUACOMOLE"
1721,"901609","LAYS DILL PICKLE"
1722,"901610","OBERTOS CL MEATSTICK"
1725,"901613","OBERTOS BITES HICK"
1726,"901614","OBERTOS BITES PEPRD"
1727,"901615","OBERTOS BITES PEP"
1728,"901616","OBERTOS BITES STEAK"
1731,"901619","RUFFLES BAKED CSC"
1733,"901621","OBERTOS HICKORY"
1736,"901624","OBERTOS HICKORY"
1737,"901625","OBERTOS PEP BEEF"
1738,"901626","OBERTOS PEP REGSTICK"
1742,"901630","CHEESE TOAST CRACKER"
1743,"901631","CHEESE PBUTTER CRCKR"
1748,"901636","JALAPENO CRACKER"
1749,"901637","CHEESY CRACKER"
1750,"901638","CHEESE CRACKER"
1753,"901641","BACON CHD CRACKER"
1754,"901642","BREAD UNKNOWN"
1757,"901645","ITALN MINI STICK"
1760,"901648","MARIE BISCUITS"
1763,"901651","COCONUT PALLY"
1765,"901653","CINNAMON PALLY"
1766,"901654","PALLY CINNAMON"
1768,"901656","BREAD UNKNOWN"
1772,"000449","GIANT EAGLE SAND8P11"
1773,"000451","GIANT EAGLE H.D 8"
1774,"901658","GIANT EAGLE SAND 12"
1778,"901661","HIDY CLUB ORIGINAL"
1781,"901664","SEAS CRTN 10#"
1782,"901665","TOWN HOUSE RED FAT"
1784,"901667","SOFT BATCH COOKIE"
1786,"901669","CHOC LOVERS COOKIE"
1791,"901674","VIENNA FINGER COOKIE"
1792,"901675","CLUB&CHEDDER CRACKER"
1793,"901676","WHEAT&CHEDDARCRACKER"
1798,"901681","CASHEWS"
1799,"901682","PF CBALL SODO FMDELI"
1803,"901686","FIRESIDE FIG BARS"
1804,"901687","FIRESIDE STRAW BARS"
1808,"901691","FIRESIDE COCONUT"
1809,"901692","FIRESIDE ICEDOATMEAL"
1810,"901693","FIRESIDE ASSORTMENT"
1814,"901697","IN RUDI SEED ITAL"
1816,"901699","IN RUDI HNY WHT"
1820,"901703","IN RUDI RCKYMTN SD"
1821,"901704","IN RUDI CTY FRNCH"
1822,"901705","BREAD UNKNOWN"
1824,"901707","BREAD UNKNOWN"
1825,"901708","BREAD UNKNOWN"
1826,"901709","BREAD UNKNOWN"
1829,"901712","BREAD UNKNOWN"
1830,"901713","IN RUDI CINNRSN"
2551,"007021","TH CORN T-R-C 6P 7Z"
2552,"902332","T-R-C CORN 6P/7Z"
2556,"902336","T-R-C- BRAN 6P/7Z"
2557,"902337","T-R-C BLUEBERRY 6/7Z"
2558,"902338","T-R-C BLUEBERRY 6/7Z"
2559,"902339","T-R-C BLUEBERRY 6/7Z"
2560,"902340","BREAD UNKNOWN"
2563,"007005","TH CRSN EM 6P 13Z"
2564,"902343","EM CINN RSN 6P 13Z"
2565,"902344","EM CINN RSN 6P 13Z"
2566,"000708","EM CINN RSN 6P 13Z"
2569,"902347","EM CINN RSN 6P 13Z"
2571,"902349","ENG MUFFINS"
2572,"902350","CARROT NUT LOAF"
2574,"902352","EM CIN/RAISIN 12P/26"
2575,"902353","EM CIN/RAISIN 12P/26"
2576,"902354","EM CIN/RAISIN 12P/26"
2579,"902357","EM HONEY WHT 12P/24"
2580,"902358","DATE-NUT BREAD 16OZ"
2581,"007032","SAH WHITE MINI 8P/8Z"
2582,"902359","SAH WHITE MINI 8P/8Z"
2586,"902363","SAH WHITE LARGE 4/12"
2587,"902364","SAH WHITE LARGE 4/12"
2588,"902365","SAH WHITE LARGE 4/12"
2590,"902366","SAH WHEAT MINI8P/8Z"
2591,"902367","SAH WHEAT MINI8P/8Z"
2592,"902368","SAH WHEAT MINI8P/8Z"
2595,"902371","KING HAWAIIAN ROLLS"
2596,"007016","TEM BRD ORIG 15.5"
2597,"007015","TH FS OG EM 12P 24Z"
2603,"007004","EM DBLFIB HYWE 6P12"
2604,"902376","EM DBLFIB HYWE 6P12"
2608,"902379","EM DBLFIB HYWE 6P12"
2609,"902380","EM DBLFIB HYWE 6P12"
2611,"007039","TH SAH WW PITA 6P12"
2614,"902381","SAH WHEAT 6P12Z"
2615,"902382","SAH WHEAT 6P12Z"
2619,"000740","SAH WHITE REG 6P/12Z"
2620,"902384","SAH WHITE REG 6P/12Z"
2622,"902386","SAH WHITE REG 6P/12Z"
2626,"902390","CHOC CHIP PROMO"
2627,"902391","K HAW WHEAT ROLLS"
2631,"902394","EM BLUEBERRY 6P/13Z"
2632,"902395","EM BLUEBERRY 6P/13Z"
2637,"902400","BAGEL MULTI GRN6 15Z"
2638,"902401","BAGEL MULTI GRN6 15Z"
2639,"902402","BAGEL MULTI GRN6 15Z"
2643,"902405","PLAIN TS BGL 6P 15Z"
2644,"902406","PLAIN TS BGL 6P 15Z"
2646,"902408","PLAIN TS BGL 6P 15Z"
2647,"902409","PLAIN TS BGL 6P 15Z"
2648,"902410","PLAIN TS BGL 6P 15Z"
2651,"902413","BAGEL ONION 15Z"
2652,"902414","BAGEL ONION 15Z"
2654,"006031","BAGEL CINN RSN 15Z"
2655,"902416","BAGEL CINN RSN 15Z"
2656,"902417","BAGEL CINN RSN 15Z"
2658,"902419","BAGEL CINN RSN 15Z"
2660,"902421","BAGEL CINN RSN 15Z"
2661,"902422","BAGEL CINN RSN 15Z"
2663,"902423","BAGEL EGG 6P 15Z"
2664,"902424","BAGEL EGG 6P 15Z"
2666,"002642","CARB CONS EM6P 12Z"
2667,"902426","CARB CONS EM6P 12Z"
2668,"902427","BAGEL CRAN ORANGE 4P"
2671,"902429","BAGEL WILDBRY BBRY4P"
2672,"902430","BAGEL WILDBRY BBRY4P"
2673,"902431","CARB CON PLN BG6"
2675,"007738","PLN MINI BGL 12P 18Z"
2676,"902433","CARB CON WHE BG6"
2677,"902434","CARB CON WHE BG6"
2679,"902436","PLAIN BGL CLB 12/44Z"
2681,"902438","PL MINI BG VP 18P25Z"
2683,"902440","BREAD UNKNOWN"
2684,"000942","TEM MIX&MATCH VP 24Z"
2685,"902441","TOAST BD CLB 47.5"
2686,"902442","BAGEL PLN CLBPK 2X26"
2687,"902443","BAGEL CNR CLBPK 2X26"
2688,"902444","BAGELS 40Z CLUB PK"
2689,"902445","BAGELS 40Z CLUB PK"
2691,"902447","COSTCO ROADSHOW EM6"
2692,"902448","COSTCO ROADSHOW SAH"
2693,"902449","COSTCO ROADSHOW WAFF"
2694,"902450","BAGEL IWP TRAY 12PLN"
2695,"902451","TEM CLUB TRAY 12 IWP"
2696,"902452","BAGEL CLUB IWP CINNR"
2697,"902453","BAGEL CLUB IWP PLAIN"
2700,"902456","BAGL IWP TRAY 12CRSN"
2702,"007402","EM APPLE CINN 6P/13Z"
2703,"902458","EM APPLE CINN 6P/13Z"
2706,"902461","EM SAND SZ SRDGH4P13"
2707,"902462","EM SAND SZ SRDGH4P13"
2708,"902463","EM SAND SZ CRSN 4P13"
2709,"007041","SAH REG WHI IN8P/16Z"
2710,"902464","SAH REG WHI IN8P/16Z"
2714,"902467","MUL GRN BGL 6P22Z"
2715,"902468","MUL GRN BGL 6P22Z"
2719,"007086","TH SES BGL 6P 20Z"
2720,"008602","SESAME BGL 6P20Z"
2721,"902472","SESAME BGL 6P22Z"
2722,"902473","SESAME BGL 6P22Z"
2725,"902476","SESAME BGL 6P22Z"
2727,"902478","SESAME BGL 6P22Z"
2728,"006842","POPPY SD BAGEL 6P20Z"
2731,"902481","EM BUTTERMILK 6P/12Z"
2733,"902482","EM MPLE FRN TST 6/13"
2735,"902484","EM MPLE FRN TST 6/13"
2739,"007097","TH CRSN SWRL BRD 16Z"
2740,"007098","TH CIN SWRL BRD 16Z"
2744,"902491","EM REGBONUSPK"
2745,"902492","EM ONION 6P/12OZ"
2746,"902493","T-R-C STRAWBRY 6/7Z"
2751,"902496","T-R-C CHOC CHIP 6P7Z"
2752,"902497","T-R-C CHOC CHIP 6/7Z"
2754,"902499","EM 6'S RYEW/CARAWAY"
2756,"902500","SEM INST 8P-NE"
2757,"902501","EM REG 12P/24Z TOR"
2761,"902503","T-R-C CINNAMON 6P/7Z"
2763,"902505","EM HNYWHT 6P/13Z TOR"
2766,"902508","SBT EM 18P/36"
2767,"902509","SUPSZ ORIG TWN 8P/26"
2768,"902510","SUPSZ ORIG TWN 8P/26"
2772,"902512","ONION BGL 6P20Z"
2773,"902513","ONION BGL 6P20Z"
2774,"902514","ONION BGL 6P20Z"
2779,"902518","EM CINN RSN 6/13 TOR"
2780,"902519","EM CINN RSN 6/13 TOR"
2783,"902521","SEM INST 8P-METRO"
2784,"007074","TH EVRY BGL 6P 20Z"
2787,"902523","EVRTHNG BGL 6P/20Z"
2789,"902525","EVRTHNG BGL 6P/20Z"
2792,"902528","EVRTHNG BGL 6P/20Z"
2796,"902530","CIN SWL BGL 6P 20Z"
2797,"902531","CIN SWL BGL 6P 20Z"
2798,"902532","CIN SWL BGL 6P 20Z"
2801,"902533","BLUEBRY BGL 6P20Z"
2802,"902534","BLUEBRY BGL 6P20Z"
2803,"902535","BLUEBRY BGL 6P20Z"
2807,"007081","TH WW BGL 6P 20Z"
2973,"902679","PARADE 22OZ WHITE"
2975,"902681","FINE FARE HOT DOG 8"
2979,"902684","GRISSOM'S SAND 8"
2980,"902685","GSM WHITE BRD 20Z"
2981,"902686","B/O GOLDEN STREUSEL"
2983,"902688","INACT CHES POCKT"
2984,"902689","B/O DANISH DOUGH PCS"
1831,"901714","IN RUDI CINNRSN"
1832,"901715","G.A. RDTOP WHITE 20"
1833,"901716","G.A. SPL WHEAT 20 0Z"
1834,"901717","G.A. RAISIN"
1835,"901718","G.A. ITALIAN"
1836,"901719","G.A. SAND 8"
1838,"901721","G.A. SAND 12"
1839,"901722","G.A. BROWN N SERVE"
1840,"901723","G.A. ENG.MUFFIN 6"
1841,"901724","G.A. ENG.MUFFIN 12"
1842,"901725","ME PITA 6 WHI 6/12Z"
1843,"901726","ME PITA 8 WHI 4/12Z"
1844,"901727","ME PITA 6 WHE 6/12Z"
1845,"901728","PITA 8 WHE 4"
1847,"901730","PITA SIX IN GARLC 68"
1848,"901731","PITA 4 WHI"
1849,"901732","PITA 4 WHE"
1850,"901733","BREAD UNKNOWN"
1851,"901734","BREAD UNKNOWN"
1852,"901735","BREAD UNKNOWN"
1853,"901736","BREAD UNKNOWN"
1854,"901737","BREAD UNKNOWN"
1856,"901739","BREAD UNKNOWN"
1857,"901740","BREAD UNKNOWN"
1858,"901741","BREAD UNKNOWN"
1859,"901742","BREAD UNKNOWN"
1860,"901743","BRAVO WHITE 22OZ"
1861,"901744","BRAVO SAND 8"
1863,"901746","BREAD UNKNOWN"
1865,"901748","2% CHOC MILK PL 14OZ"
1866,"901749","CREAMY CHOC PL 14OZ"
1868,"901751","BREAD UNKNOWN"
1869,"901752","BREAD UNKNOWN"
1870,"901753","BREAD UNKNOWN"
1874,"901757","BREAD UNKNOWN"
1876,"901759","BREAD UNKNOWN"
1880,"901763","PNUT BTR WFR9"
1881,"901764","MOM'S 160Z"
1882,"901765","MOM'S 160Z"
1885,"901768","COL ICED ANIMALS"
1886,"901769","BREAD UNKNOWN"
1890,"901773","BULGAR"
1892,"901775","BREAD UNKNOWN"
1893,"901776","GRAHAM FLOUR"
1897,"901780","FS RKL WHE SWBRD 28Z"
1898,"901781","ROCK IND HOT 12 18OZ"
1899,"901782","ROCK IND SAND SD 12"
1903,"901786","STRAWBERRY YOGURT"
1906,"901789","PEACH YOGURT"
1907,"901790","RASPBERRY YOGURT"
1909,"901792","PAC 12"" PIZZA (3)"
1912,"901795","PAC 15"" PIZZA (3)"
1914,"901796","PAC ITALIAN SL"
1915,"000465","ITALIAN BREAD UNSL"
1919,"003787","PAC KAISER 8 PL/SL"
1922,"901800","PAC HOAGIE 10"" SD/"
1923,"000471","PAC SUP SUB 4 UNSL P"
1926,"901803","APPLE SPICE"
1928,"901805","BLUEBERRY MUFFIN"
1929,"901806","CHOC CHIP MUFFIN"
1930,"901807","CRANBERRY ORANGE"
1934,"901811","DOUBLE CHOC MUFFINS"
1936,"901813","HIDY RICE KRISPY TRT"
1939,"901816","POPTART FR CHOC FUDG"
1941,"901818","POPTART FR CHERRY"
1942,"901819","MIXED BERRY"
1945,"901822","NG BAR RASPBERRY"
1946,"901823","NG BAR CHERRY"
1950,"901827","APPLE PIE"
1952,"901829","CHERRY PIE"
1955,"901832","HOME RUN PINEAPPLE"
1957,"901834","HOME RUN VANILLA"
1958,"901835","FRUIT N JUICE STRWBY"
1960,"901837","HAZELNUT BREAD"
1966,"901840","SCOTTISH OATMEAL"
1967,"901841","SCOTTISH OATMEAL"
1970,"901844","CORN GRITS"
1971,"901845","WW FARINA"
1972,"901846","ROLLED WHEAT FLAKE"
1973,"901847","WHEAT GERM"
1975,"901848","WHITE FARINA"
1976,"901849","QUICK COOK OATS"
1980,"001111","TEN GRN PANCK MIX"
1981,"001113","APPLE BRAN MUFFIN"
1982,"001115","VEGIE SOUP MIX"
2313,"902120","PC S/T WHITE REG"
2314,"000393","PC WHI RTBRD 20Z"
2315,"902121","PC WHITE 20 OZ"
2316,"902122","PC WHITE 20 OZ"
2317,"902123","PC WHITE 20 OZ"
2318,"000381","PC WHITE 2 PK 40 OZ"
2319,"902124","PC WHITE 2 PK 40 OZ"
2320,"902125","PC WHITE 2 PK 40 OZ"
2321,"006374","PC WHE STBRD 20Z"
2322,"902126","PC S/T WHEAT"
2324,"000387","PC PLN ITL BRD 20Z"
2326,"902129","X-PC WHITE 16 OZ"
2327,"902130","X-PC WHITE 16 OZ"
2328,"000397","PC WHI NE RL 8P 11Z"
2329,"902131","PC HOT 8 NE"
2330,"902132","PC HOT 8 NE"
2331,"902133","X-PC HOT NE 12"
2332,"902134","X-PC HOT NE 12"
2334,"902136","PC HAM 12--18OZ"
2336,"006384","PC WHI B&S 12P 12Z"
2338,"902139","HOMO CHUG MILK PT"
2339,"902140","EGG NOG CHUG QT"
2340,"902141","HALF & HALF QT"
2342,"902143","OJ QT"
2343,"902144","PUNCH"
2344,"902145","ORANGE DRINK"
2347,"902148","1% CHOC MILK CHUG PT"
2348,"902149","ICED TEA"
2350,"902151","MOCHA CAPPUCCINO PT"
2351,"004395","BEY WHI HAM 8P 11Z"
2352,"004405","BEY WHI HOT 8P 11Z"
2354,"008514","BEY WHI RTBRD 20Z"
2355,"902152","BEST YET WHITE SQ"
2357,"902154","JUBILEE 20 OZ. ROUND"
2359,"902156","JUBILEE SPLIT TOP WH"
2360,"902157","MH BROWNIE NO NUTS"
2362,"902159","MAPLEHURST THRIFT"
2365,"902162","VALU RASPBERRY TWIST"
2366,"902163","VALU CINN TWIST"
2368,"902165","MH ASST CAKE DON"
2372,"902169","MH 8PK VARIETY DONUT"
2373,"902170","MH 8PK SOUR CRM DNT"
2376,"902173","MH POWD SUG DH"
2377,"902174","MH CINN SUGAR DH"
2378,"902175","MH SOUR CRM DH"
2381,"902178","MH 6PK POWDERED"
2384,"902181","MH 6PK SOUR CREAM"
2387,"902184","VALU CHEESE DANISH"
2388,"902185","VALU RASPBERRY TWIST"
2390,"902187","SAL SE LBTS CC MUFF"
2392,"902189","YLW LEMONADE QRT"
2393,"902190","BREAD UNKNOWN"
2398,"902194","PIONEER O.T WHITE"
2399,"902195","PIONEER SAND 8"
2400,"902196","VANILLA CREAM"
2404,"902200","VANILLA CREMES"
2408,"902204","ANIMAL COOKIES"
2410,"902206","ITALIAN GARLIC STICK"
2413,"902209","LOWES ONION ROLL 6P"
2415,"902211","NAT GR TWIN 12"
2416,"902212","LOWES SOUR SUB"
2419,"902215","LOWES PUMP"
2421,"902217","LOWES SOURDOUGH"
2424,"902220","PICKLE PIMNT LOAF"
2425,"902221","BEEF BOLOGNA 8Z"
2426,"902222","ROUND MINCED HAM"
2429,"902225","8Z HAM 4X7"
2430,"902226","HAM 4 1/2 SR 6Z"
2431,"902227","BAGGED JERKY"
2432,"902228","SLICED BACON 12Z"
2435,"902231","8Z SHARP CHEDDAR"
2437,"902233","BACON AND ONION DIP"
2438,"902234","SLICED TURKEY"
2441,"902237","SMKD TURKEY BREAST"
2442,"902238","ALL BEEF WIENERS"
2445,"902241","4Z ORIG BAG JERKY"
2446,"902242","SHRED CHEDDAR"
2447,"902243","SHRED MOZARELA"
2451,"902247","IW AMERICAN CHEESE"
